number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,exchange rate,LAT,LNG,timestamp,transaction year,transaction month,transaction day,filled decoration year,total
4,2.5,2650,30500,1.0,0,0,4,1680,970,1960,7.956631791,47.557085,-122.007748,1403481600,2014,6,23,2001,715000.000020782
4,2.5,3420,30410,2.0,0,0,3,3420,0,1988,7.428622328,47.752379,-122.060283,1403481600,2014,6,23,2000,725000.0000495164
4,2.25,2270,5102,1.0,0,0,5,1340,930,1954,6.054552262,47.651371,-122.407349,1403481600,2014,6,23,1954,735000.0000516394
4,2.5,2300,6158,2.0,0,0,3,2300,0,1999,6.857327896,47.685746,-122.281589,1403481600,2014,6,23,1999,774999.9999251724
4,3.5,3910,59863,2.0,0,0,4,2490,1420,1987,6.008487478,47.493732,-121.998724,1403481600,2014,6,23,1987,779999.9999584134
4,3.0,3520,4895,1.0,0,0,3,1980,1540,1954,6.686916737,47.667527,-122.377551,1403481600,2014,6,23,2005,800000.0000463052
3,2.25,2380,11824,1.0,0,0,4,1450,930,1972,6.761084205,47.567779,-122.232795,1403481600,2014,6,23,1972,800000.000100655
5,2.5,4470,35124,2.5,0,0,3,4470,0,1984,6.591553289,47.760785,-122.130531,1403481600,2014,6,23,1984,831500.0000934388
4,2.5,3030,29163,2.0,0,0,3,3030,0,1998,7.860006173,47.669256,-122.008454,1403481600,2014,6,23,2006,834999.9998822666
4,3.25,3440,7661,2.0,0,0,3,3440,0,2006,6.681653465,47.557085,-122.007748,1403481600,2014,6,23,2006,905000.0000444966
5,3.5,3500,10155,2.0,0,0,3,2570,930,1996,6.094110468,47.557627,-122.151005,1403481600,2014,6,23,1996,904999.9999810026
4,2.5,3160,13194,2.0,0,0,5,3160,0,1965,6.528125513,47.567779,-122.232795,1403481600,2014,6,23,1965,950100.0000257144
4,3.75,3520,3944,1.5,0,0,5,2200,1320,1913,6.707311614,47.631863,-122.344267,1403481600,2014,6,23,1913,1219999.9999948256
4,2.5,4570,74487,2.0,0,4,5,4570,0,1948,6.336620472,47.742239,-122.376608,1403481600,2014,6,23,1985,1579999.999831763
2,1.0,690,5280,1.0,0,0,4,690,0,1942,6.135975799,47.512527,-122.190248,1403568000,2014,6,24,1982,139000.00000461118
3,1.5,1010,9600,1.0,0,0,4,1010,0,1962,7.631085402,47.391319,-122.314971,1403568000,2014,6,24,1962,159999.9999921846
3,1.0,1000,8512,1.0,0,0,3,1000,0,1991,6.911780555,47.216372,-121.912906,1403568000,2014,6,24,1991,171758.33326539834
3,1.0,1050,7577,1.0,0,0,3,1050,0,1983,6.572821525,47.311491,-122.36281,1403568000,2014,6,24,2009,194000.00000227435
3,1.0,1410,8053,1.0,0,0,4,1410,0,1951,6.31250629,47.742239,-122.376608,1403568000,2014,6,24,1999,198994.99995883528
2,1.0,970,5500,1.0,0,0,3,970,0,1956,7.084488467,47.540246,-122.268545,1403568000,2014,6,24,2001,210000.00002086852
3,1.5,1330,7600,1.0,0,0,4,1330,0,1968,7.158008165,47.311491,-122.36281,1403568000,2014,6,24,1968,217999.99996788983
3,1.0,880,18205,1.0,0,0,4,880,0,1945,7.867252969,47.499387,-122.243852,1403568000,2014,6,24,1945,218000.0000304488
3,1.75,1330,13102,1.0,0,0,3,1330,0,1968,7.749233509,47.304801,-122.316969,1403568000,2014,6,24,1997,224999.99999190337
4,1.75,1850,6000,1.0,0,0,4,1270,580,1944,7.346827635,47.499387,-122.243852,1403568000,2014,6,24,1944,230000.00000950025
4,2.75,2000,5827,2.0,0,0,3,2000,0,1997,6.212632066,47.419378,-121.958008,1403568000,2014,6,24,1997,236000.0000400444
3,2.25,1670,7881,1.0,0,0,4,1190,480,1977,6.494902806,47.405479,-122.195772,1403568000,2014,6,24,1977,252000.0000216025
2,2.0,1180,9265,1.0,0,0,3,1180,0,1940,7.965599609,47.716513,-122.295829,1403568000,2014,6,24,1996,257499.9999442052
3,1.0,1490,7435,1.0,0,0,3,1120,370,1969,6.564043288,47.391319,-122.314971,1403568000,2014,6,24,2010,258000.0000578008
3,1.0,990,9798,1.0,0,0,3,990,0,1968,7.889189745,47.760785,-122.130531,1403568000,2014,6,24,1997,278900.0000230805
3,2.5,1970,9607,2.0,0,0,3,1090,880,1988,6.174585148,47.310617,-122.263291,1403568000,2014,6,24,2000,288999.999989914
2,1.0,650,5400,1.0,0,0,3,650,0,1950,7.265882213,47.611046,-122.293207,1403568000,2014,6,24,2005,295000.0000195854
3,1.0,2150,7007,1.0,0,0,3,2150,0,1954,7.331025127,47.742239,-122.376608,1403568000,2014,6,24,2005,300000.00001092453
2,1.0,750,5120,1.0,0,0,4,750,0,1941,6.672981233,47.555647,-122.37959,1403568000,2014,6,24,1998,300000.0000181765
4,2.0,1310,8454,1.0,0,0,4,1310,0,1953,6.251787873,47.754413,-122.300477,1403568000,2014,6,24,1983,303999.99995364563
4,2.25,2210,9371,2.0,0,0,4,2210,0,1968,7.727045358,47.391942,-122.257192,1403568000,2014,6,24,1968,304999.9999125576
4,1.75,2700,27072,1.0,0,0,3,1380,1320,1958,6.945209199,47.304801,-122.316969,1403568000,2014,6,24,2004,314900.00007017184
5,2.5,2360,11375,1.0,0,0,4,1180,1180,1962,7.979919994,47.499387,-122.243852,1403568000,2014,6,24,1962,316999.99993789394
4,2.5,2510,7992,1.0,0,0,3,1610,900,1978,7.742558256,47.391942,-122.257192,1403568000,2014,6,24,1978,319000.00000683346
3,1.5,1460,8710,1.0,0,0,3,1460,0,1955,7.571527384,47.451576,-122.352986,1403568000,2014,6,24,2005,324949.99998655915
3,1.0,850,6906,1.0,0,0,3,850,0,1948,6.238886735,47.754413,-122.300477,1403568000,2014,6,24,1994,325000.0000156921
3,1.75,2000,7560,1.0,0,0,4,1300,700,1968,7.810792736,47.442737,-122.123973,1403568000,2014,6,24,1968,325187.49999545375
2,1.0,900,5220,1.0,0,0,4,900,0,1956,6.476252741,47.500058,-122.357848,1403568000,2014,6,24,1956,329950.0000013286
3,1.0,1480,7284,1.0,0,0,3,970,510,1963,7.201246249,47.740485,-122.342826,1403568000,2014,6,24,2008,336500.00004176365
4,2.0,2470,5080,1.5,0,0,3,1970,500,1948,7.318882361,47.544034,-122.349874,1403568000,2014,6,24,1988,339000.0000426356
3,1.0,1100,4128,1.0,0,0,4,720,380,1942,7.869444003,47.555647,-122.37959,1403568000,2014,6,24,1982,339000.00001568435
2,1.75,1210,7507,1.0,0,0,3,1210,0,1982,6.808361601,47.715769,-122.213748,1403568000,2014,6,24,1982,342499.999977058
4,1.75,1760,6204,1.0,0,2,4,1180,580,1950,6.859355514,47.499387,-122.243852,1403568000,2014,6,24,1983,343500.00000565324
3,1.5,1360,10726,1.0,0,0,4,1360,0,1966,7.725073791,47.499429,-122.110157,1403568000,2014,6,24,1966,348499.99995595944
4,2.5,2090,5289,2.0,0,0,3,2090,0,1989,7.111349652,47.442737,-122.123973,1403568000,2014,6,24,1989,349949.9999722901
2,1.0,740,7680,1.0,0,0,4,740,0,1922,7.582656119,47.555647,-122.37959,1403568000,2014,6,24,1922,349999.9999559225
2,2.25,930,747,2.0,0,0,3,630,300,2007,7.438274405,47.585627,-122.29196,1403568000,2014,6,24,2007,355000.00000009435
3,1.75,1500,7200,1.0,0,0,3,1500,0,1957,7.73801482,47.740485,-122.342826,1403568000,2014,6,24,2000,360000.00002460147
4,1.75,1450,8450,1.0,0,0,3,1450,0,1960,6.276582633,47.493732,-121.998724,1403568000,2014,6,24,2012,362500.0000093229
2,1.75,1240,3000,1.5,0,0,3,1240,0,1906,7.587388495,47.659861,-122.284977,1403568000,2014,6,24,2014,362749.999972182
3,1.75,1840,11440,1.0,0,0,4,1340,500,1977,7.07113236,47.499429,-122.110157,1403568000,2014,6,24,1977,366000.000028683
3,1.0,1660,11783,1.0,0,0,4,1160,500,1978,7.877416412,47.752379,-122.060283,1403568000,2014,6,24,2000,367500.0000308277
3,2.5,1740,30886,2.0,0,0,3,1740,0,1992,6.113711693,47.388327,-121.606221,1403568000,2014,6,24,1992,379000.0000717721
3,2.25,1860,15559,2.0,0,0,4,1860,0,1963,7.363002335,47.216372,-121.912906,1403568000,2014,6,24,1963,379999.99993151694
4,1.75,1250,7400,1.0,0,0,5,1250,0,1959,7.915761149,47.605797,-122.099118,1403568000,2014,6,24,1959,391400.0000317632
3,2.5,1600,1936,2.0,0,0,3,1600,0,2007,7.978353221,47.534862,-122.305794,1403568000,2014,6,24,2007,394999.99997082184
4,1.75,1540,5120,1.0,0,0,5,770,770,1943,7.111027617,47.555647,-122.37959,1403568000,2014,6,24,1943,394999.9999721299
3,2.5,2590,18980,1.0,0,0,4,2590,0,1976,7.324070748,47.367737,-122.117029,1403568000,2014,6,24,1992,396499.9999518016
3,2.5,2970,23100,1.0,0,0,3,1510,1460,1967,6.268874629,47.760785,-122.130531,1403568000,2014,6,24,2011,400000.00009958586
3,2.0,1230,11413,1.0,0,0,3,990,240,1984,7.052519972,47.622542,-122.04421,1403568000,2014,6,24,1984,399999.99992901576
3,2.5,3170,12750,2.0,0,0,3,2360,810,1995,7.075469955,47.311491,-122.36281,1403568000,2014,6,24,1995,405000.000073232
3,2.5,2280,6031,2.0,0,0,3,2280,0,2011,6.897130557,47.734333,-121.855307,1403568000,2014,6,24,2011,415000.0000487991
3,1.75,1070,8000,1.0,0,0,3,1070,0,1977,7.954310467,47.68099,-122.120531,1403568000,2014,6,24,2004,415000.00005619746
3,2.5,2140,3821,2.0,0,0,3,2140,0,2005,7.853265169,47.557085,-122.007748,1403568000,2014,6,24,2005,419999.9999776102
3,2.5,1930,4500,2.0,0,0,3,1930,0,1990,6.384847802,47.557085,-122.007748,1403568000,2014,6,24,2009,424999.9999364857
4,1.5,1600,6180,1.5,0,0,3,1600,0,1946,6.652446806,47.540246,-122.268545,1403568000,2014,6,24,1946,425000.0000698502
4,2.5,1890,8505,1.0,0,0,3,1290,600,1980,6.06942412,47.68099,-122.120531,1403568000,2014,6,24,1980,437000.0000484088
3,1.75,1520,6380,1.0,0,0,3,790,730,1948,6.02934105,47.685746,-122.281589,1403568000,2014,6,24,1994,437999.9999571536
3,1.75,2000,9900,1.0,0,2,4,1480,520,1957,6.808533561,47.451576,-122.352986,1403568000,2014,6,24,2001,439999.9999482544
4,2.5,2950,4502,2.0,0,0,3,2950,0,2005,6.445319925,47.499429,-122.110157,1403568000,2014,6,24,2005,454999.9999454281
3,2.25,1430,2003,2.0,0,0,3,980,450,1996,7.480555298,47.585627,-122.29196,1403568000,2014,6,24,1996,457500.000062854
3,1.75,1150,10466,1.0,0,0,5,1150,0,1959,7.574800485,47.557627,-122.151005,1403568000,2014,6,24,1959,464499.9999605154
3,2.5,1500,5412,1.0,0,0,5,900,600,1920,7.030807521,47.536464,-122.394409,1403568000,2014,6,24,1920,484999.999963281
3,2.0,1300,14350,1.0,0,0,3,1300,0,1955,7.03095623,47.557627,-122.151005,1403568000,2014,6,24,2013,502000.0000486872
3,2.25,1420,1309,3.0,0,0,3,1420,0,2006,7.195522079,47.678255,-122.338152,1403568000,2014,6,24,2006,509999.9999976798
3,1.75,2300,35722,1.0,0,0,3,2300,0,1984,7.687948384,47.760785,-122.130531,1403568000,2014,6,24,1984,519999.99998081266
2,1.5,1580,3680,1.0,0,2,3,1280,300,1941,7.174906044,47.555647,-122.37959,1403568000,2014,6,24,1994,530000.0000426559
3,2.5,2070,4132,2.0,0,0,3,2070,0,1999,6.372247123,47.622542,-122.04421,1403568000,2014,6,24,1999,535000.0000280956
5,2.75,3831,13800,2.0,1,4,3,3831,0,1959,6.126122931,47.567779,-122.232795,1403568000,2014,6,24,1980,542499.999989183
2,1.0,2034,13392,1.0,1,4,5,1159,875,1947,6.563401205,47.407196,-122.473322,1403568000,2014,6,24,1947,548999.9999782697
4,2.5,4620,20793,2.0,0,0,4,4620,0,1991,7.220349388,47.311491,-122.36281,1403568000,2014,6,24,1991,574999.9999875647
3,2.25,2400,5000,1.5,0,0,4,1440,960,1926,7.289063848,47.687761,-122.38487,1403568000,2014,6,24,1993,574999.9999509569
3,2.5,2270,100545,2.0,0,0,3,2270,0,1998,7.375960281,47.407196,-122.473322,1403568000,2014,6,24,2006,585000.0000400965
4,2.5,3190,8195,2.0,0,0,3,3190,0,2006,7.87213498,47.419378,-121.958008,1403568000,2014,6,24,2006,589950.0000963045
5,2.75,2730,22572,1.0,0,0,3,2080,650,1968,6.640187215,47.586092,-122.037436,1403568000,2014,6,24,1992,599000.0000880499
4,3.25,4690,14930,2.0,0,2,3,3680,1010,1995,6.54750256,47.754413,-122.300477,1403568000,2014,6,24,1995,600000.0001217918
4,1.75,1740,7700,1.0,0,0,5,1740,0,1968,6.682310244,47.605797,-122.099118,1403568000,2014,6,24,1968,599999.9999476676
3,1.75,1720,4080,1.0,0,0,4,960,760,1924,6.596826373,47.585627,-122.29196,1403568000,2014,6,24,1924,614999.9999724565
4,2.5,2450,55387,2.0,0,0,3,2450,0,1994,6.227004093,47.669256,-122.008454,1403568000,2014,6,24,1994,620000.0001120707
3,2.5,2410,64073,1.0,0,0,4,1820,590,1976,6.382776445,47.760785,-122.130531,1403568000,2014,6,24,1992,624999.9997965192
4,2.5,2341,9594,2.0,0,0,3,2341,0,1997,7.152844676,47.68099,-122.120531,1403568000,2014,6,24,1997,639999.9999880187
2,2.25,2550,6000,2.0,0,0,5,1860,690,1902,6.606723933,47.685746,-122.281589,1403568000,2014,6,24,1902,659999.9999805342
6,2.75,2840,8346,1.0,0,0,5,1420,1420,1961,6.924918067,47.540246,-122.268545,1403568000,2014,6,24,1961,664999.9999253361
4,2.25,2420,10200,2.0,0,0,4,2420,0,1973,7.899693158,47.567779,-122.232795,1403568000,2014,6,24,1973,672500.0000772815
3,1.5,1820,5756,1.5,0,0,3,1640,180,1946,6.602179129,47.638679,-122.370946,1403568000,2014,6,24,1946,683500.000061289
4,1.75,2330,5000,1.5,0,0,4,1510,820,1929,7.73839998,47.687761,-122.38487,1403568000,2014,6,24,1929,687499.999978492
3,1.75,2200,9840,1.0,0,0,5,1500,700,1978,7.034050637,47.557627,-122.151005,1403568000,2014,6,24,1978,689000.0001102168
4,2.5,2650,18295,2.0,0,0,3,2650,0,1986,6.027211443,47.614533,-122.168798,1403568000,2014,6,24,1986,725000.0000154371
4,2.75,2610,8760,1.0,0,0,4,1760,850,1978,7.499068212,47.567779,-122.232795,1403568000,2014,6,24,2000,762499.999894526
4,3.5,3190,31450,2.0,0,0,3,3190,0,2010,6.990141815,47.493732,-121.998724,1403568000,2014,6,24,2010,790000.0001153746
3,3.5,2130,6150,2.0,0,2,5,1530,600,1908,7.441457887,47.651371,-122.407349,1403568000,2014,6,24,1908,819000.000015747
3,2.5,3200,203425,1.0,0,0,3,3200,0,2000,6.904669821,47.752379,-122.060283,1403568000,2014,6,24,2000,839000.0002227545
3,2.0,2540,4750,1.5,0,0,5,1840,700,1930,7.872825509,47.687761,-122.38487,1403568000,2014,6,24,1930,844999.9999758204
4,3.5,3920,37122,2.0,0,0,3,3920,0,1996,6.435177627,47.669256,-122.008454,1403568000,2014,6,24,1996,849999.9999969945
4,3.0,3330,4000,1.0,0,0,3,1790,1540,1958,6.762794577,47.678255,-122.338152,1403568000,2014,6,24,2004,849999.9999076893
4,2.25,3550,13900,1.0,0,0,3,1830,1720,2010,6.466900081,47.557627,-122.151005,1403568000,2014,6,24,2010,858999.9999006429
4,2.5,3220,22588,2.0,0,0,3,3220,0,1996,7.829220977,47.752379,-122.060283,1403568000,2014,6,24,1996,875000.0000770278
4,2.5,3030,3841,3.0,0,0,3,3030,0,2005,7.404232401,47.687761,-122.38487,1403568000,2014,6,24,2005,880000.0000903992
4,3.0,3580,35261,1.5,0,0,3,3580,0,1985,7.372619675,47.760785,-122.130531,1403568000,2014,6,24,1985,925000.0000134646
3,2.25,3060,9950,1.5,0,2,4,1810,1250,1930,7.970489664,47.585627,-122.29196,1403568000,2014,6,24,1930,970000.0000596286
4,3.75,3820,53574,1.0,0,0,3,3820,0,1994,6.022939574,47.760785,-122.130531,1403568000,2014,6,24,1994,1215000.000024117
4,2.5,3220,15600,1.0,0,0,5,1680,1540,1973,7.572847105,47.557627,-122.151005,1403568000,2014,6,24,1973,1250000.000036456
0,0.0,4810,28008,2.0,0,0,3,4810,0,1990,6.840079568,47.669256,-122.008454,1403568000,2014,6,24,2009,1295647.999868533
5,4.75,6390,13180,2.0,0,0,3,4560,1830,1940,7.299544197,47.63281,-122.288511,1403568000,2014,6,24,1996,2466350.000000008
2,1.0,890,8100,1.0,0,0,3,890,0,1942,6.157904115,47.500058,-122.357848,1403654400,2014,6,25,1999,150000.0000507283
3,1.0,1090,3264,1.0,0,0,4,1090,0,1969,7.388034278,47.287074,-122.113839,1403654400,2014,6,25,1969,152000.00001120922
1,0.75,930,29258,1.0,0,0,3,930,0,1941,7.06052615,47.499387,-122.243852,1403654400,2014,6,25,1994,189999.99999743528
2,1.0,1120,5650,1.0,0,0,3,1120,0,1944,6.203463138,47.499387,-122.243852,1403654400,2014,6,25,1944,190368.7499959298
3,2.0,1190,6833,1.0,0,0,3,1190,0,1995,6.621242143,47.287074,-122.113839,1403654400,2014,6,25,1995,200000.00000430297
3,1.0,1150,4800,1.5,0,0,4,1150,0,1938,7.750900439,47.308286,-122.216812,1403654400,2014,6,25,1938,199999.99996074563
3,1.0,1050,8498,1.0,0,0,3,1050,0,1958,7.854392138,47.405479,-122.195772,1403654400,2014,6,25,2004,205000.00004815697
3,1.0,1230,8750,1.0,0,0,3,1230,0,1965,6.990493487,47.304801,-122.316969,1403654400,2014,6,25,1993,205000.00006024327
3,2.75,2210,4000,2.0,0,0,3,2210,0,2008,7.865625826,47.669256,-122.008454,1403654400,2014,6,25,2008,215999.9999244443
3,1.0,1250,6180,1.5,0,0,3,1250,0,1955,6.49039785,47.754413,-122.300477,1403654400,2014,6,25,2005,233000.0000348528
4,2.0,1570,9415,2.0,0,0,4,1570,0,1984,7.986212682,47.287074,-122.113839,1403654400,2014,6,25,1984,235000.0000359456
3,2.0,1410,5760,1.0,0,0,3,1410,0,1985,6.224279575,47.367214,-122.198051,1403654400,2014,6,25,1985,244999.99999843372
3,2.25,1640,8400,1.0,0,0,3,1180,460,1968,7.414862386,47.391942,-122.257192,1403654400,2014,6,25,1997,245700.000061187
3,2.5,1620,7686,2.0,0,0,3,1620,0,1989,7.216973512,47.419378,-121.958008,1403654400,2014,6,25,1989,246500.00000228235
4,2.25,1830,6136,2.0,0,0,3,1830,0,1990,6.62367515,47.367214,-122.198051,1403654400,2014,6,25,2009,248999.9999230665
3,2.5,1720,3676,2.0,0,0,3,1720,0,1992,7.199972495,47.405479,-122.195772,1403654400,2014,6,25,1992,255949.99995661556
5,2.5,2025,7760,2.0,0,0,3,2025,0,2007,6.045979134,47.261769,-122.248889,1403654400,2014,6,25,2007,259999.9999785772
3,1.5,1580,8184,1.0,0,0,3,1140,440,1954,7.424695585,47.444098,-122.324859,1403654400,2014,6,25,2005,260000.00001891935
3,1.5,1150,8450,1.0,0,0,4,1150,0,1951,7.60863106,47.499387,-122.243852,1403654400,2014,6,25,1999,265950.0000046354
2,1.0,2060,8398,1.0,0,0,3,1260,800,1962,7.651602134,47.489569,-122.29996,1403654400,2014,6,25,2003,269999.99999035336
3,2.5,1670,8364,1.0,0,0,4,1300,370,1990,7.238784105,47.367737,-122.117029,1403654400,2014,6,25,1990,270000.000003969
2,1.0,770,4840,1.0,0,0,4,770,0,1927,6.477761702,47.555647,-122.37959,1403654400,2014,6,25,1927,275000.00000530464
4,2.25,2460,11250,1.0,0,0,4,2460,0,1959,7.678219018,47.308286,-122.216812,1403654400,2014,6,25,1959,276000.0000409571
3,1.0,1270,7566,1.0,0,0,4,1270,0,1958,7.354308145,47.512527,-122.190248,1403654400,2014,6,25,1972,276900.0000383541
7,2.5,1940,5458,2.0,0,0,3,1940,0,1994,6.030498709,47.287074,-122.113839,1403654400,2014,6,25,1994,279999.99999104836
3,1.0,890,8400,1.0,0,0,4,890,0,1954,7.613697186,47.512527,-122.190248,1403654400,2014,6,25,1979,283000.00002119463
3,2.0,1460,6377,1.0,0,0,3,1460,0,1995,7.025281015,47.419378,-121.958008,1403654400,2014,6,25,1995,284999.9999552335
2,1.0,780,3475,1.0,0,0,4,780,0,1930,7.372000235,47.388327,-121.606221,1403654400,2014,6,25,1930,286000.0000329152
3,1.0,1110,8593,1.0,0,0,3,1110,0,1979,7.866509653,47.754413,-122.300477,1403654400,2014,6,25,2014,299899.99997938995
3,2.5,1870,7942,2.0,0,0,3,1870,0,1990,7.146272991,47.310617,-122.263291,1403654400,2014,6,25,2009,299950.0000901231
3,1.75,1790,7650,1.0,0,3,3,1790,0,1978,7.022399307,47.311491,-122.36281,1403654400,2014,6,25,1978,299950.00006951863
6,2.0,1900,8240,1.0,0,0,2,1200,700,1964,6.592447807,47.716513,-122.295829,1403654400,2014,6,25,1964,304999.9999728903
3,1.0,1640,18144,1.5,0,0,3,1640,0,1942,6.34399635,47.489569,-122.29996,1403654400,2014,6,25,1999,307999.99991687824
2,1.0,870,5400,1.0,0,0,3,870,0,1950,7.388365406,47.555647,-122.37959,1403654400,2014,6,25,2007,309999.9999743319
4,2.0,1780,5336,1.5,0,0,5,930,850,1918,7.734802622,47.499387,-122.243852,1403654400,2014,6,25,1918,314999.9999420942
4,2.5,2000,10051,2.0,0,0,3,2000,0,1997,7.457499074,47.419378,-121.958008,1403654400,2014,6,25,1997,319999.9999061098
3,2.5,1730,3600,2.0,0,0,3,1730,0,2014,7.233628906,47.500058,-122.357848,1403654400,2014,6,25,2014,328422.9999787003
2,1.75,1610,6300,1.0,0,0,3,1010,600,1941,7.270919708,47.534862,-122.305794,1403654400,2014,6,25,1994,346500.00004389626
3,1.0,1150,11802,1.0,0,0,4,1150,0,1932,7.141660961,47.544034,-122.349874,1403654400,2014,6,25,1958,346499.9999934018
3,1.0,1010,8184,1.0,0,0,4,1010,0,1947,6.065427691,47.754413,-122.300477,1403654400,2014,6,25,1988,348999.9999931138
4,1.0,1530,8890,1.0,0,0,3,980,550,1925,7.00702425,47.544034,-122.349874,1403654400,2014,6,25,2002,351999.9999589131
4,2.0,2020,48693,1.5,0,0,3,2020,0,1949,6.75491022,47.388327,-121.606221,1403654400,2014,6,25,1998,356000.000012242
3,2.5,1150,887,3.0,0,0,3,1150,0,2007,6.990894017,47.740485,-122.342826,1403654400,2014,6,25,2007,360499.9999567468
3,2.5,1800,2790,2.0,0,0,3,1800,0,2011,6.179456426,47.555647,-122.37959,1403654400,2014,6,25,2011,364000.0000204256
3,2.0,1410,9600,1.0,0,0,4,1410,0,1983,7.673559093,47.760785,-122.130531,1403654400,2014,6,25,1983,365500.0000408078
3,2.25,1400,11400,2.0,0,0,3,1400,0,1984,6.037882621,47.755665,-122.248061,1403654400,2014,6,25,1984,374499.9999254422
5,3.25,3370,7947,2.0,0,0,3,3370,0,2001,6.063363767,47.675982,-122.193578,1403654400,2014,6,25,2001,374999.99992637633
3,1.75,1500,13430,1.0,0,0,3,1500,0,1977,6.790496083,47.760785,-122.130531,1403654400,2014,6,25,2004,382999.9999516424
4,2.25,2050,9583,2.0,0,2,3,1770,280,1965,7.436771241,47.391319,-122.314971,1403654400,2014,6,25,1993,385999.99991137686
4,2.5,2340,8548,2.0,0,0,3,2340,0,1993,7.078160012,47.405479,-122.195772,1403654400,2014,6,25,1993,389999.99999651295
2,2.25,1350,1493,2.0,0,0,3,1050,300,2007,6.561619231,47.536464,-122.394409,1403654400,2014,6,25,2007,395000.0000113692
3,2.5,2180,7508,1.0,0,0,4,1420,760,1962,6.567395265,47.740485,-122.342826,1403654400,2014,6,25,1962,400000.0000384718
4,2.25,2000,3672,2.0,0,0,5,1650,350,1926,7.766154482,47.687761,-122.38487,1403654400,2014,6,25,1926,401999.9999841071
2,2.5,1590,1845,2.0,0,0,3,1590,0,1997,6.241439181,47.675982,-122.193578,1403654400,2014,6,25,1997,409900.00001076
3,1.5,1250,7700,1.0,0,0,5,1250,0,1968,7.403206123,47.512527,-122.190248,1403654400,2014,6,25,1968,410000.0000220693
4,2.25,2100,9984,1.0,0,0,4,1290,810,1973,6.616669581,47.755665,-122.248061,1403654400,2014,6,25,1973,418799.9999274165
3,2.5,2320,2267,3.0,0,0,3,2320,0,2009,6.157981898,47.742239,-122.376608,1403654400,2014,6,25,2009,424999.9999722197
2,1.0,1060,3036,1.5,0,0,4,1060,0,1943,7.707010374,47.659861,-122.284977,1403654400,2014,6,25,1943,435000.000024693
3,1.75,2030,17100,1.0,0,0,4,2030,0,1953,6.44901459,47.451576,-122.352986,1403654400,2014,6,25,1983,439999.99993361626
3,1.5,2330,11740,1.0,0,0,3,1330,1000,1954,6.130250767,47.754413,-122.300477,1403654400,2014,6,25,2005,449999.9999460681
4,2.75,2310,5650,1.0,0,2,3,1330,980,1952,6.537201353,47.540246,-122.268545,1403654400,2014,6,25,2012,449999.9999063142
2,1.0,1380,4390,1.0,0,0,4,880,500,1931,7.835124206,47.685746,-122.281589,1403654400,2014,6,25,1931,450000.0000336587
3,1.0,1970,22144,1.0,0,0,4,1970,0,1970,7.391045788,47.584223,-121.791951,1403654400,2014,6,25,1970,453999.99999161926
3,2.5,2420,7307,2.0,0,0,3,2420,0,1998,7.150781785,47.584223,-121.791951,1403654400,2014,6,25,2006,481999.9999295942
3,1.75,1640,10695,1.0,0,2,3,1640,0,1975,6.971791872,47.715769,-122.213748,1403654400,2014,6,25,1975,504999.9999657767
3,2.5,1860,8060,2.0,0,0,4,1860,0,1987,6.521566815,47.557085,-122.007748,1403654400,2014,6,25,1987,504999.9999719912
4,2.5,1950,2617,1.5,0,0,4,1250,700,1910,7.112192233,47.667527,-122.377551,1403654400,2014,6,25,1910,518999.9999326763
5,2.25,2140,7910,1.0,0,0,3,1070,1070,1962,6.008526927,47.613825,-122.144365,1403654400,2014,6,25,2003,530000.0000233015
4,2.75,3110,49765,1.0,0,0,4,3110,0,1958,6.529103909,47.31199,-122.000503,1403654400,2014,6,25,1972,531500.0000461295
4,2.5,2030,3974,2.0,0,0,3,2030,0,1994,7.469789694,47.557085,-122.007748,1403654400,2014,6,25,1994,544000.0000071488
3,1.75,1900,11165,1.0,0,0,4,1900,0,1959,6.071962079,47.605797,-122.099118,1403654400,2014,6,25,1959,557500.000030442
2,0.75,1440,3700,1.0,0,0,3,1200,240,1914,7.49091009,47.667527,-122.377551,1403654400,2014,6,25,1996,562100.0000061954
3,2.5,1400,1312,3.5,0,0,3,1400,0,2007,6.885263873,47.678255,-122.338152,1403654400,2014,6,25,2007,563499.9999408239
2,1.75,1670,4008,1.0,0,0,3,1670,0,2005,7.629489947,47.557085,-122.007748,1403654400,2014,6,25,2005,565000.0000358697
3,2.5,2380,6832,2.0,0,0,3,2380,0,2002,7.931383576,47.584223,-121.791951,1403654400,2014,6,25,2002,573999.9999271107
3,2.25,1700,3333,1.5,0,0,3,1100,600,1924,6.908560106,47.687761,-122.38487,1403654400,2014,6,25,2011,575000.0000013302
4,2.5,2070,5415,2.0,0,0,3,2070,0,1996,6.477376322,47.557085,-122.007748,1403654400,2014,6,25,1996,577999.9999864
3,2.5,1790,8144,2.0,0,0,3,1790,0,1989,7.893651841,47.622542,-122.04421,1403654400,2014,6,25,1989,582999.9999680044
4,2.75,2890,6825,1.0,0,0,3,1560,1330,1973,6.232835293,47.715769,-122.213748,1403654400,2014,6,25,2013,585000.0000446838
5,3.0,2790,19439,1.0,0,3,5,1500,1290,1973,7.706675311,47.442737,-122.123973,1403654400,2014,6,25,1973,589949.9999795449
4,2.75,2720,4613,2.0,0,0,3,2720,0,2005,6.850098638,47.755665,-122.248061,1403654400,2014,6,25,2005,593999.9999636053
